story_id,publish_date,url
DT47OGNGLFHR7NH73QHN63YLNQ,2015-01-01T09:01:26Z,/lifestyle/2015/01/01/feliz-2015.html
Y6Q67C4CPFHAJPPZ4UDKN7R6CI,2015-01-01T10:01:24Z,/lifestyle/2015/01/01/dile-adios-a-la-resaca-con-estos-alimentos.html
MFUQ7UBTFFET7OJLOM7SW5TS7M,2015-01-01T16:01:40Z,/wellness/2015/01/01/10-consejos-para-llevar-una-vida-ligera.html
O4TRGNLVLFEJFFXRHBBNJDWDKE,2015-01-02T09:00:00Z,/espectaculos/2015/01/02/amor-dinero-angel-que-te-cuidara-mira-tu-horoscopo-este-2015.html
TVTZCSWOZZCX3A5EGMZBFGZXD4,2015-01-02T09:01:19Z,/lifestyle/2015/01/02/como-reacciona-tu-organismo-cuando-comes-en-exceso.html
RR67H26ITVHL5IYSKHEPISOBII,2015-01-02T09:01:54Z,/wellness/2015/01/02/5-trucos-para-mejorar-la-calidad-del-sexo.html
PXHZYRBJW5ACHKH6DZS4SVDV2A,2015-01-02T10:01:35Z,/actualidad/2015/01/02/como-organizar-tu-agenda-en-2015.html
6X3ALY3FR5GXHOTH6NZKG4CFP4,2015-01-02T10:01:52Z,/lifestyle/2015/01/02/muevete-en-bicicleta-con-traje-sin-perder-el-estilo.html
XUALWBE725FIFHQHOMWQMVTFVI,2015-01-02T11:00:00Z,/lifestyle/2015/01/02/predicciones-alejandro-ayun-2015-se-vivira-extremo-que-fuera-logica.html
EV5PLMQ4NFF75NSHNXMKE5X3DY,2015-01-02T13:01:20Z,/lifestyle/2015/01/02/primer-concurso-nacional-de-fotografia-de-la-naturaleza-en-mexico.html
GIZEI6RGX5FITMKUHBFBSMZBOQ,2015-01-02T15:01:57Z,/lifestyle/2015/01/02/prepara-una-ensalada-de-ejotes-con-chile-de-arbol.html
O7QEYFAHRVCR3DZTKS2ETAECRM,2015-01-02T16:01:13Z,/lifestyle/2015/01/02/alimentos-para-acabar-con-el-dolor-de-cabeza.html
7ANOGA5O5BGP7J26HWVAFAWZ3A,2015-01-02T16:01:50Z,/lifestyle/2015/01/02/queridos-reyes-magos-traigan-juguetes-amigables-con-el-medio-ambiente.html
AJWWCLWW6VAOHDYJYY7XCPDSME,2015-01-02T20:01:22Z,/wellness/2015/01/02/tips-para-una-desintoxicacion-natural-en-estas-epocas.html
KUPNKABHWNBCHCNZ4NTZQIBQCQ,2015-01-02T21:01:55Z,/moda-belleza/2015/01/02/prepara-un-blush-casero-diy.html
B4JJOGSKC5CMPDCTYNZQMNST4E,2015-01-03T09:01:17Z,/lifestyle/2015/01/03/como-preparar-el-arroz-chaufa.html
DP4PXOLDZFCCNFHNGJ3RF6J6MY,2015-01-03T20:32:00Z,/espectaculos/2015/01/03/streetstyle-ella-mando-foto-gano-fabuloso-premio-2.html
SOGOFPM3JFF5NF6QCWMYMQRFJQ,2015-01-04T09:01:26Z,/lifestyle/2015/01/04/ideas-para-una-mesa-llena-de-sabores-en-el-menu-sabrosia.html
Q5M4GMXPKBAPPIWSPRCNS3DUCI,2015-01-04T09:01:47Z,/lifestyle/2015/01/04/lo-mejor-de-la-semana-adios-2014-bienvenido-2015.html
PI2FCDC5INBOBOMQXU5Z7ZEFIU,2015-01-04T18:01:56Z,/actualidad/2015/01/04/donde-el-corazon-te-lleve.html
ZT3BJWSTIZE75CIP3SW3CYD2AY,2015-01-05T09:01:05Z,/lifestyle/2015/01/05/inician-construccion-de-la-planta-de-energia-mareomotriz-mas-grande-del-mundo.html
BJELF3R6WJG3LAMW7CUILVXI6Y,2015-01-05T09:01:28Z,/lifestyle/2015/01/05/prepara-una-compota-de-manzanas-con-crema-de-vainilla.html
LAWBER54BBEMNDJDOMODNVMJLE,2015-01-05T09:24:00Z,/espectaculos/2015/01/05/mira-comenzara-tu-semana-horoscopo-te-da-pautas-signo-signo.html
