story_id,publish_date,url
IVTV4UEJKVD5BOGZSCHQ6DMJYU,2017-01-01T02:43:00Z,/todos/2017/01/01/mitos-relaciones-pareja-que-debemos-romper.html
LWSAKGOHKJBKRIWZ7PPOLLFRFY,2017-01-01T12:09:00Z,/todos/2017/01/01/asi-le-dieron-bienvenida-2017-alrededor-mundo.html
J2T5SOP36FHJDDMQFBFJMYWKNU,2017-01-01T13:53:00Z,/todos/2017/01/01/famosos-le-dan-bienvenida-2017-mucho-glamour-fiesta.html
LHEHEWCBUFFGFHAV2BDUYZYSCE,2017-01-02T00:00:00Z,/todos/2017/01/02/10-frases-magicas-e-inspiradoras-j-r-r-tolkien.html
F6QGLKSMAJCWRIXOCGWXA4BOHI,2017-01-02T02:44:00Z,/moda-belleza/2017/01/02/7-trenzas-que-mujeres-mucho-cabello-deben.html
WP2JXUCPSBEIXBDHUL77L4W5JI,2017-01-02T09:24:00Z,/wellness/2017/01/02/haz-detox-liberate-excesos-que-diciembre-dejo-ti.html
YREFWE2ZE5G3TIMHYSJJGLJ7KY,2017-01-02T09:42:00Z,/todos/2017/01/02/cuanto-dura-comida-refrigerador-te-decimos.html
2C27QE42URASPLN3T7VXYKK6J4,2017-01-02T10:36:00Z,/moda-belleza/2017/01/02/6-tips-lucir-guapa-gota-maquillaje.html
64WPYWHZGREK3HBSQISV4RTQ4E,2017-01-02T10:39:00Z,/puerto-rico/2017/01/02/asi-nuestros-famosos-le-dieron-bienvenida-2017.html
7USOEHT7UNBEJPA64NP5OSYS4E,2017-01-02T11:17:00Z,/todos/2017/01/02/netflix-le-da-bienvenida-2017-estas-series-peliculas.html
45YJNBWFERDZVHD73U5AQMUCUY,2017-01-02T11:29:00Z,/actualidad/2017/01/02/alexandra-lugaro-toma-posesion-prueba-compromiso-p-r.html
MEZ3CJVUXVFT3N4LHHCUF3WJRU,2017-01-02T11:35:00Z,/moda-belleza/2017/01/02/maquillar-ojos-pequenos-que-se-vean-grandes.html
VFKFOVUOCRGCPIH7HZPD26PGBQ,2017-01-02T12:24:00Z,/wellness/2017/01/02/conmovedora-historia-detras-cancion-te-hara-creer-nuevo-amor.html
JOTCCP26UBHRRPASSWCAOWRWKM,2017-01-02T13:08:00Z,/moda-belleza/2017/01/02/cabello-paleta-tendencia-mas-colorida-2017.html
B3QOR3AY6NG4ZP2CBYJBAHJPOM,2017-01-02T13:53:00Z,/actualidad/2017/01/02/halagador-mensaje-ricardo-rosello-mujer.html
HOYBFUFURZFWZDMVBPFVRYYAT4,2017-01-02T15:41:00Z,/todos/2017/01/02/se-primera-llevar-coloridos-tropicales-colores-temporada.html
NBJI734BIBCYPET7P4USDDOULU,2017-01-02T17:15:00Z,/moda-belleza/2017/01/02/sencillo-elegante-traje-primera-dama.html
GVTQSAL2WVHKLHZQA5A4EV4KQI,2017-01-03T00:00:00Z,/lifestyle/2017/01/03/eclipses-lluvias-estrellas-que-podras-ver-este-2017.html
W25LAIVALJEZVGTW65BOTI3DQA,2017-01-03T02:35:00Z,/moda-belleza/2017/01/03/haz-que-tu-lipstick-mate-dure-mas-estos-sencillos-consejos.html
LFTTB7PLPVA4JALTU3KSYHFGPQ,2017-01-03T08:49:00Z,/lifestyle/2017/01/03/ultima-edicion-3.html
HK4EHZCSFVHV5I3RBEAO7YMH3M,2017-01-03T08:59:00Z,/moda-belleza/2017/01/03/crema-avellanas-tenir-cabello-real-tendencia-coloracion.html
BWF3M24DL5EYJATVC3QTZZEOA4,2017-01-03T09:01:37Z,/wellness/2017/01/03/deja-de-contar-ovejas-y-considera-estos-tips-para-dormir-mejor.html
NTNW2P2J5VEZRBTJXX3P4OWBM4,2017-01-03T09:37:00Z,/todos/2017/01/03/imperdible-revelan-mas-detalles-fifty-shades-darker.html
ABWVXHRQVREB7OL2LEHOKW4VKE,2017-01-03T09:42:00Z,/todos/2017/01/03/jacqueline-bracamontes-regresa-puerto-rico-despues-15-anos.html
BUKRFGJPBJE4BAU75YKVIPEOCA,2017-01-03T09:45:00Z,/todos/2017/01/03/amor-hermanos-nino-levanta-pesado-mueble-salvar-gemelo.html
ZEHF54LJIZDZPHU6YMQQKC5EPY,2017-01-03T10:01:56Z,/lifestyle/2017/01/03/buenos-aires-saca-las-bolsas-de-plastico-de-los-supermercados.html
WBH25RQOJZDNTP4EULNCGZB3FI,2017-01-03T10:14:00Z,/chile/2017/01/03/pancho-saavedra-cuenta-mejores-secretos-viajeros.html
R3MHCQMTO5E5VFRPJKZGSNYSS4,2017-01-03T10:41:00Z,/moda-belleza/2017/01/03/isidora-ureta-cuenta-alimento-imprescindible-dieta.html
XW3QEVCA7RAW3FPVAJCCMGQAZY,2017-01-03T10:47:00Z,/lifestyle/2017/01/03/receta-aprenderas-delicioso-pan-relleno.html
BKNKAG26E5BCRG2Z3G6UMHMNOY,2017-01-03T11:45:00Z,/wellness/2017/01/03/estos-son-sintomas-ataque-cardiaco-mujer.html
GLLCV5CDFRGTDCVZIW5ERAUSSY,2017-01-03T12:01:11Z,/lifestyle/2017/01/03/como-podemos-cuidar-a-nuestros-animales-durante-un-incendio.html
ZPL5VOZDSJCGNNHOVYF4KS3ZHI,2017-01-03T13:01:00Z,/lifestyle/2017/01/03/predicciones-2017-que-super-alimentos-se-haran-mas-populares.html
KWTEWMAZQNHVZKVOTCAGDT2DEA,2017-01-03T13:01:07Z,/wellness/2017/01/03/amor-a-distancia-con-este-gadget-puedes-besar-a-tu-pareja-por-videollamada.html
MNNJEPYKAJFIXFKLO5WDUSVTUI,2017-01-03T13:04:00Z,/todos/2017/01/03/miss-francia-victima-supuesto-photoshop-blanquear-tono-piel.html
DETCZQTGGZGHFLVLB6FUH4PH24,2017-01-03T14:01:31Z,/lifestyle/2017/01/03/este-impactante-registro-muestra-como-una-nube-toxica-cubre-beijing.html
RWHSIV6ZUJAPZB3LIGS7CFWDMY,2017-01-03T14:01:34Z,/moda-belleza/2017/01/03/los-chokers-evolucionan-a-su-version-masculina-como-men-chokers.html
XTNGDTU7BVDDDPZQBHQSCF4TFY,2017-01-03T14:03:00Z,/todos/2017/01/03/kim-kardashian-revela-vida-lado-kanye-hijos-north-saint-west.html
