story_id,publish_date,url
V6IMSZWM5ZANVPUK2ESBPBRSNE,2020-01-01T09:00:52Z,/ec/entretenimiento/2020/01/01/justin-biebercruda-respuesta-selena-gomez.html
DEOGK2OFHNBEVJ2LVAB3RKHFC4,2020-01-01T11:00:33Z,/ec/estilo-vida/2020/01/01/whatsapp-nos-haces-la-opcion-borrar-mensajes-no-sera-todos.html
IECDGV3KTZBKFBRYC427CAPM2A,2020-01-01T15:00:26Z,/ec/entretenimiento/2020/01/01/sensual-vestido-mama-noel-la-prima-shakira.html
J7FJQXCFUNAFHADV76KQNTMAEU,2020-01-02T02:00:25Z,/ec/tecnologia/2020/01/02/free-fire-nuevo-mapa-arma-la-nueva-actualizacion-nuevo-ano-2021.html
4OOCL5NJCBEU7F5NRPAQB5R5RA,2020-01-02T07:00:47Z,/ec/noticias/2020/01/02/cinco-personas-fallecieron-ante-colapso-muro-contencion.html
RKW6BSN57NAJ3PMQPNACY7EIKM,2020-01-02T07:43:17Z,/ec/deportes/2020/01/02/los-companeros-tendra-richard-carapaz-team-ineos.html
WZ7NZQMYNRBJDFE537XIAIDMWY,2020-01-02T08:17:06Z,/ec/noticias/2020/01/02/black-sabbath-desmiente-muerte-ozzy-osbourne.html
CFEF5AD7KJAGLNU6IEWUATH7XE,2020-01-02T08:46:10Z,/ec/noticias/2020/01/02/impuesto-las-fundas-plasticas-aplicara-desde-abril-del-2020.html
R3KI4B45KVFCJHX5D24U2QDT3M,2020-01-02T09:21:25Z,/ec/noticias/2020/01/02/02-de-enero-pronostico-del-tiempo-para-quito-y-otros-cantones-de-pichincha.html
Q4GXMFMAXVE45DQ3JWI7NK6RU4,2020-01-02T09:58:33Z,/ec/noticias/2020/01/02/falta-agua-canal-panama-cambio-climatico.html
EL6YB2XTLZBMDJ4K3FU4JMIGZM,2020-01-02T10:24:11Z,/ec/entretenimiento/2020/01/02/la-boda-del-ano-anuel-aa-karol-g-se-casan-este-2020.html
IN2757J665G7XLK7JYPE4GDDIU,2020-01-02T10:31:14Z,/ec/noticias/2020/01/02/paola-pabon-enfrentar-la-recuperacion-la-patria-las-urnas-sin-violencia.html
NIOHXPAWYRH7DJBUY3BQRMM4AU,2020-01-02T11:07:46Z,/ec/noticias/2020/01/02/enfrentamientos-la-playa-salinas-generaron-indignacion-fin-ano.html
FYG4SS2LUZDQ3CDUFKYU462AW4,2020-01-02T11:45:13Z,/ec/noticias/2020/01/02/deslave-tierra-zamora-afecto-vivienda-puentes-peatonales.html
