story_id,publish_date,url
TB6TTQCYW5H6LCZV4PPJPKYDCI,2014-01-01T13:40:18Z,/ec/noticias/2014/01/01/pruebasssss.html
BAKRLU2QSRGLTFXLG4YFUWGWPA,2014-01-02T03:00:00Z,/ec/mundo/2014/01/02/assange-condena-vigilancia-masiva-gobiernos.html
MKQ7ZYCQQBEKZHEVJLCG26GIDY,2014-01-02T03:00:00Z,/ec/noticias/2014/01/02/correa-augura-gran-2014-afirma-que-ecuador-superado-desesperanza.html
JYYO7PNHCND47FL3MJYW6NYD6U,2014-01-02T03:00:00Z,/ec/noticias/2014/01/02/hoy-arranca-recaudacion-impuestos-quito.html
ZBMPPWJJSJEAZA4A3B5U7EIQHI,2014-01-02T03:00:00Z,/ec/noticias/2014/01/02/ancelotti-el-mercado-esta-cerrado-no-va-a-venir-ni-a-salir-nadie.html
LZ6IMHCHPRE6TIIQNJNPXDTAGA,2014-01-02T03:00:00Z,/ec/deportes/2014/01/02/iniesta-buen-2014-seria-ganarlo.html
UCZYVAAKONHJDPIQFJVVWBBGII,2014-01-02T03:00:00Z,/ec/noticias/2014/01/02/ecuador-expresa-solidaridad-brasil-temporal-que-deja-mas-40-muertos.html
SJSOJOS5VRFTJCE546XHSNPMSE,2014-01-02T03:00:00Z,/ec/deportes/2014/01/02/neymar-mascherano-alexis-song-se-unen-entrenamientos.html
WYZVD7VOZ5GCJCBRELULJNXSB4,2014-01-02T03:00:00Z,/ec/mundo/2014/01/02/grandes-esperanzas-2014-hierba-se-legal.html
B3I5GOJDFJFPJI2V66XX4RKTJQ,2014-01-02T03:00:00Z,/ec/deportes/2014/01/02/ancelotti-mercado-cerrado-no-venir-ni-salir-nadie.html
KNK6K5XGYRHLJAILUILOTSKYEA,2014-01-02T03:00:00Z,/ec/noticias/2014/01/02/neymar-mascherano-alexis-y-song-se-unen-a-los-entrenamientos.html
LLCLVMCIVVFV3OJOCNZTCXRZ64,2014-01-02T03:00:00Z,/ec/entretenimiento/2014/01/02/fallece-actor-james-avery-tio-phil-principe-rap.html
3HCVNJC4NFH5BOQ6XLCXEYVAH4,2014-01-02T03:00:00Z,/ec/deportes/2014/01/02/real-madrid-abre-2014-derrotando-paris-saint-germain.html
YSPZTQOT65CYJJ6RA3OYIHP5EE,2014-01-05T03:00:00Z,/ec/noticias/2014/01/05/tribunal-arbitral-suspende-audiencias-caso-chevron-contra-ecuador.html
HJUMMD4JOVG6JBGN2RTWV4TWRU,2014-01-05T03:00:00Z,/ec/noticias/2014/01/05/ronda-negociaciones-acuerdo-comercial-ecuador-ue-empezara-13-enero.html
FMXFA5KEGRDBJP7OOTR2IKHQVI,2014-01-05T03:00:00Z,/ec/entretenimiento/2014/01/05/se-apaga-voz-nelson-ned-pequeno-gigante-que-conquisto-america.html
4U3UZURCQRBDDO3LFRGDJ3T4S4,2014-01-05T03:00:00Z,/ec/noticias/2014/01/05/presidente-correa-calcula-que-inflacion-ecuador-sera-32-2014.html
