story_id,publish_date,url
XENJ5B5NMZHRFO5BAQO25RTLAI,2017-01-01T08:29:42Z,/co/noticias/2017/01/01/incendio-barco-indonesia-dejo-26-muertos-17-desaparecidos.html
DZOOY7AZF5D7LJWQRUPV3NBX7E,2017-01-01T09:14:46Z,/co/estilo-vida/2017/01/01/horoscopo-2017-todos-signos.html
M7EYB5G6Y5APJPZ33GWJCWQKI4,2017-01-01T11:14:33Z,/co/noticias/2017/01/01/asi-celebraron-famosas-colombianas-llegada-ano-nuevo.html
7EFWR5T5PFFUZOWHV3EMOOA54U,2017-01-01T11:55:20Z,/co/entretenimiento/2017/01/01/video-muere-cantante-memo-morales-pleno-concierto.html
IF67XB62TJAFXOBTMKB4QUKJUY,2017-01-01T12:58:38Z,/co/entretenimiento/2017/01/01/video-mariah-carey-metio-pata-abandono-show-times-square.html
NHRRKQVTIJCGVN6D3JEJQMNX24,2017-01-01T16:34:57Z,/co/deportes/2017/01/01/amazing-goal-olivier-giroud-arsenal.html
X54XAZJPRFE5LOL6D2QVAAB744,2017-01-01T17:23:27Z,/co/noticias/2017/01/01/sujeto-cambio-letrero-hollywood.html
NYMBBHTLMFAPHP7H25HGI65XCE,2017-01-01T17:47:08Z,/co/noticias/2017/01/01/doce-guerrilleros-eln-capturados.html
KQRTKYLAQZDRDGR6GGSOY7XWJE,2017-01-01T19:37:34Z,/co/deportes/2017/01/01/cinco-mejores-goles-2016-win-sports-2.html
CBO6KQ2BYVFWLHW5NHO6HAJATY,2017-01-01T20:10:15Z,/co/noticias/2017/01/01/obama-expulsa-diplomaticos-rusos-moscu.html
VCNWEHQKJFCRVJQHVJNLFO7TLE,2017-01-02T07:12:23Z,/co/noticias/2017/01/02/accidente-transito-tailandia.html
APSEGORHN5B6TKKL2K2BXKKAV4,2017-01-02T07:28:18Z,/co/noticias/2017/01/02/ya-se-podran-recoger-firmas-revocar-enrique-penalosa-alcaldia.html
YMSLP5Z47JDPFKT2YR2J4X2SZE,2017-01-02T07:38:21Z,/co/noticias/2017/01/02/islamico-asumio-autoria-atentadoen-estambul.html
GBAQ3KYBEZHDHGXAUO5TZ4QOEY,2017-01-02T08:01:31Z,/co/noticias/2017/01/02/imputaran-cargos-uniformado-muerto-varios-heridos.html
DPE4KPTUIVD2FGJFF2MI34T22A,2017-01-02T08:07:49Z,/co/noticias/2017/01/02/accidente-transito-av-americas.html
5YRMHTCIVRD7PBOKRHH65U5RLA,2017-01-02T08:25:38Z,/co/noticias/2017/01/02/fallecio-periodista-colombiana-gloria-congote.html
PXSZFZOIUJE3FCHJKXXRYOFGOM,2017-01-02T09:12:35Z,/co/deportes/2017/01/02/comienza-rally-dakar-2017.html
QCE2JXMGAFBMNGXBBYUJ54QSB4,2017-01-02T09:20:33Z,/co/noticias/2017/01/02/usted-no-cali.html
NTKYYRGB7RA43P4MUU2I2SEXUA,2017-01-02T09:52:39Z,/co/estilo-vida/2017/01/02/conozca-horoscopo-aries-2017.html
