story_id,publish_date,url
APXTV2TI7VHAJLTU7MTJB5VSJ4,2021-09-21T19:37:54.986Z,/aplicaciones/2021/09/21/de-fotografia-a-stickers-esta-es-la-nueva-funcion-que-prepararia-whatsapp/
NZGIMJUJBZHFBOICPYIAY4W6EY,2021-12-04T20:08:34.862Z,/entretenimiento/2021/12/04/natalia-paris-denuncia-a-la-emisora-mix-929-por-fraude/
NTVENSJ5B5E27HPTNH5OJDIJ74,2021-12-09T22:03:40.586Z,/deportes/2021/12/09/miguel-angel-lopez-se-despacho-con-todo-contra-enric-mas-y-el-movistar-team/
OGBNTU3MXFD65CCDKPJAJMF6QQ,2021-11-19T17:59:43.08Z,/entretenimiento/2021/11/19/la-reaccion-de-karolg-al-enterarse-de-su-grammy-por-bichota-en-pleno-concierto/
O6IWCPTBMFC4TJPF2RIMOG6YWE,2021-12-30T16:25:36.696Z,/entretenimiento/2021/12/30/juanse-quintero-y-johanna-fadul-demuestran-que-los-rolos-tienen-sabor/
OEOKF6FTE5BOXFJC2JUY5RI42A,2021-10-19T15:04:47.902Z,/noticias/2021/10/19/a-juicio-siete-militares-por-carro-bomba-en-cucuta/
OEUZBNXE2JF77GQRHD5G7ERSFM,2021-12-14T16:09:23.615Z,/estilo-vida/2021/12/14/lo-excepcional-lo-bueno-y-lo-no-tan-bueno-de-the-premiere/
OIZ6IR2YXRCERN6PJSYM7JTDNE,2021-12-21T17:48:49.699Z,/noticias/2021/12/21/procuraduria-anuncia-acciones-contra-internado-religioso-donde-habrian-torturado-a-nino/
NWH7BQWAOBHP5EKYCUA4RHDYFY,2021-12-27T17:35:36.793Z,/entretenimiento/2021/12/27/cristiano-ronaldo-recrea-iconica-escena-de-mi-pobre-angelito/
DZPWWQ7WGNG5BNPQ2ZFTZOFTFA,2021-12-28T21:31:31.87Z,/entretenimiento/2021/12/28/vandalizan-la-tumba-del-reconocido-salsero-hector-lavoe/
DSL5OA6EPNBHFH3DKGISEUCO5A,2021-12-09T15:07:08.95Z,/deportes/2021/12/09/arrancaron-las-pruebas-para-infantiles-y-prejuveniles-en-el-pad-pista/
E5AOAWCAFFHNNFX3GGQSCZ26ZE,2021-12-22T19:36:19.412Z,/entretenimiento/2021/12/22/jennifer-lopez-fue-llamada-asesina-de-animales/
