story_id,publish_date,url
E6L4HOZCRVH3JDHMWXH3QW3RQE,2021-10-01T10:59:58.245Z,/entretenimiento/2021/10/01/francisca-valenzuela-lanza-nostalgica-cancion-de-adelanto-de-su-nuevo-disco/
EJTF3QLLGJFVPMGJJVY6YKCY64,2021-09-30T18:23:20.248Z,/noticias/2021/09/30/diputado-gonzalo-winter-sichel-deberia-cumplir-su-palabra-y-quitarle-el-apoyo-a-sichel/
UPYWV3AQ3NG2LMLOLUPHGUL54E,2021-09-30T15:18:55.986Z,/noticias/2021/09/30/amigos-lanzan-al-novio-en-su-boda-y-no-logran-sostenerlo-termina-con-seria-lesion-vertebral/
ZG7LLQFAUBADDHY2BAUEKI2XSI,2021-10-01T02:15:58.078Z,/entretenimiento/2021/10/01/britney-spears-celebro-el-fin-de-la-tutela-de-su-padre-con-fotos-de-desnudos/
YANSPSYMENCLXGYWNY3LNN7ITY,2021-09-30T20:53:35.06Z,/cl/noticias/2021/01/18/kamala-harris-vistiendo-la-politica-tiempos-convulsos.html
IGMSXNVLP5GHPMFIJFR2LMTPRU,2021-09-30T13:39:34.387Z,/noticias/2021/09/30/hombre-amenaza-y-persigue-a-vecino-con-machete-por-tener-la-musica-a-todo-volumen/
KC6PULAUABH2FCMFTDBC4GUZXM,2021-10-01T16:35:02.317Z,/entretenimiento/2021/10/01/fue-un-dolor-terrible-el-accidente-que-sufrio-luli-en-el-discipulo-del-chef/
JVWBI6SUSBDFDE4M5PK5FKA5AQ,2021-10-01T14:51:23.808Z,/noticias/2021/10/01/acribillan-de-32-balazos-a-joven-en-silla-de-ruedas/
JY65RQIW5RADZETB6J3FXEB7HE,2021-10-01T11:38:09.104Z,/noticias/2021/10/01/no-creo-en-retirar-el-100-el-cambio-de-opinion-de-sichel-por-retiro-total-de-fondos/
GJ7PQ4GHU5B2NNM5KLPP4T65V4,2021-09-30T19:01:35.493Z,/noticias/2021/09/30/giorgio-jackson-dice-que-sichel-hizo-retiros-cuando-ganaba-16-millones/
GLEA3J3JZVFGLI74EHEKDTELKQ,2021-10-01T14:50:05.404Z,/noticias/2021/10/01/alcalde-de-san-bernardo-acusa-ajuste-de-cuentas-en-balacera-que-acabo-con-la-vida-de-un-menor-de-15-anos/
PN5GHSDKEFDLLAKHTM2NM4DTQY,2021-09-30T16:58:22.152Z,/noticias/2021/09/30/perro-mascota-del-gobierno-interrumpe-rueda-de-prensa-de-autoridades-de-grecia-y-eslovaquia/
USRYG423CFCIFM77FW7RMKYR4M,2021-09-30T15:58:59.388Z,/noticias/2021/09/30/una-marcha-bloquea-el-puente-golden-gate-en-respaldo-a-los-inmigrantes/
NW3U7AJIK5HAXO3NUQKOV67O3A,2021-10-01T13:05:52.205Z,/noticias/2021/10/01/economia-chilena-sorprende-en-agosto-imacec-crecio-191/
R6MGHOK6RRGIJIP3GPDZODPHQQ,2021-10-01T15:15:19.796Z,/entretenimiento/2021/10/01/de-maldita-a-bendita-moda-fran-garcia-huidobro-llega-a-e/
FUKOTIIKD5GXLARVUCKEW3DCC4,2021-09-30T22:49:18.769Z,/noticias/2021/09/30/a-tomatazos-funan-a-jose-antonio-kast-en-visita-a-puerto-natales/
WS7ZW6MGDZCD3BCZS3HPS46SHY,2021-09-30T21:06:56.558Z,/noticias/2021/09/30/sichel-vuelta-alto-los-memes-y-las-reacciones-que-dejo-la-revelacion-del-retiro-del-10-del-candidato/
B6YJT36LFZCPFDSVPGIR2DLUFA,2021-10-01T11:31:10.052Z,/noticias/2021/10/01/redes-sociales-se-vuelcan-contra-karina-oliva-la-acusan-de-no-saber-que-las-cuentas-apv-las-controlan-las-afp/
6TEDAVSXIJHHLO72E4ERARRJZ4,2021-09-30T14:01:16.398Z,/deportes/2021/09/30/mario-salas-y-sus-suenos-vigentes-en-el-futbol-me-gustaria-dirigir-en-la-premier-league/
M7FCX55XCRGMRGWB72PVCBH4VI,2021-09-30T17:44:21.947Z,/deportes/2021/09/30/buonanotte-y-la-gran-ovacion-en-san-carlos-me-llena-de-felicidad-y-me-da-verguenza/
XZNJT24HLVCE3AFGGIFWWMWA6Y,2021-09-30T14:53:59.495Z,/cl/entretenimiento/2021/09/30/ricky-martin-reaparece-en-video-tras-polemica-por-intervenciones-en-su-rostro.html
QFRKUKDUBBGEXNXNP7TDS4VQ4U,2021-10-01T15:36:16.389Z,/deportes/2021/10/01/filtran-la-primera-imagen-de-la-camiseta-de-la-roja-asi-sera-el-nuevo-modelo/
3T6DZFTFIFGX7KJZLCT6H6DEBA,2021-09-30T18:27:44.771Z,/noticias/2021/09/30/gabriel-silber-dc-y-admision-de-sichel-quedo-como-chaleco-de-mono/
3Q2M2EZYUNA4JMQ5TIZE6XQ5WU,2021-09-30T17:23:55.66Z,/noticias/2021/09/30/sebastian-sichel-confirma-que-retiro-su-10-y-que-lo-traslado-a-un-apv/
CFHZSJERCJH2XGP7F2PDUE7YY4,2021-10-01T17:10:45.415Z,/noticias/2021/10/01/sergio-perez-lider-de-los-camioneros-nos-vamos-a-tener-que-armar/
6D73GWYCHVCC3HUHSNEU3O2BOQ,2021-09-30T14:39:03.781Z,/noticias/2021/09/30/la-moneda-aclara-que-el-presidente-sebastian-pinera-no-ha-retirado-su-10/
4KREJC3UQVEGXBWJHL667RH47I,2021-09-30T20:34:26.439Z,/deportes/2021/09/30/el-emotivo-relato-de-paul-vasquez-por-los-32-anos-del-monumental-nunca-nadie-nos-regalo-nada/
3HXYVMD3DRBL5O5RE32OPHFLDI,2021-10-01T16:58:52.479Z,/deportes/2021/10/01/estas-son-las-exigencias-que-cr7-le-pidio-al-manchester-united/
BM4TPIURSJGEFMH3AU74TIOVOU,2021-09-30T19:34:40.181Z,/noticias/2021/09/30/superestrella-de-la-musica-latina-revela-que-fue-abusada-cuando-nina-por-su-profesor-de-canto/
HYUWQCDW5RG6VLIS5ZEZU44VFM,2021-10-01T16:08:31.65Z,/entretenimiento/2021/10/01/demi-lovato-y-su-contacto-con-extraterrestres-fue-una-experiencia-hermosa/
CYSVBURJPRAHVEB5ZJQ6SYPLEM,2021-10-01T15:07:19.363Z,/noticias/2021/10/01/argentino-llevaba-un-mes-desaparecido-en-mexico-su-cuerpo-aprecio-enterrado-en-el-jardin-de-su-secretaria/
YQUX2ISLVVAOXAGH226R575K4M,2021-10-01T16:17:45.436Z,/deportes/2021/10/01/ronald-koeman-sobre-su-futuro-en-el-barca-yo-me-quedo-todavia/
JC6VYRPOANA53I7FDGSIYI2U7I,2021-10-01T16:00:58.506Z,/noticias/2021/10/01/museo-del-cine-de-hollywood-una-gran-historia-de-pelicula-desde-marilyn-monroe-a-tom-hanks/
XD25FICTEJFAHCLGT7L3LZQ2AM,2021-10-01T15:27:43.431Z,/entretenimiento/2021/10/01/seinfeld-llego-a-netflix-conoce-todo-sobre-la-comedia-que-trata-sobre-nada/
