story_id,publish_date,url
O4VC36LXTFAHTEHC4Q3DJWZM5M,2010-01-02T03:00:00Z,/mx/noticias/2010/01/02/facebook-prepara-su-nuevo-rostro.html
XX6TGOLGEJDRJJXC7IWTADE76I,2010-01-02T03:00:00Z,/mx/noticias/2010/01/02/regresan-los-cazafantasmas.html
RI75W66FRVHT3N7D7BLSHZINVM,2010-01-02T03:00:00Z,/mx/noticias/2010/01/02/analiza-senado-dar-recompensas-a-quienes-denuncien-delitos.html
2VYVVO2CMZG7ZMGEWXWF2CI7LM,2010-01-02T03:00:00Z,/mx/noticias/2010/01/02/un-salto-de-82-metros-en-auto.html
HYA6S6CNWZC35HZB22P5QXPZ5Y,2010-01-02T03:00:00Z,/mx/noticias/2010/01/02/estados-unidos-podria-facilitar-visas-a-emprendedores.html
IG6SEDHABFBKTGFD3KN3U3YWKE,2010-01-02T03:00:00Z,/mx/noticias/2010/01/02/chavez-ahora-va-contra-los-videojuegos.html
NFFEUNF7OJHNFIRWSCDNAIWTXY,2010-01-03T03:00:00Z,/mx/noticias/2010/01/03/noisy-monkey-musica-sin-pretensiones.html
YSOFGWDVCRBMHC7LHUZDRUZGKU,2010-01-03T03:00:00Z,/mx/noticias/2010/01/03/la-falta-de-sueno-lleva-a-la-depresion.html
6MDJ54SJNNDEDO5ZVFOAAO5ICA,2010-01-03T03:00:00Z,/mx/noticias/2010/01/03/el-telefono-de-google-mas-barato-y-delgado-que-el-iphone.html
4GM2C5V56RAQZPZ6RDN56BW3JA,2010-01-03T03:00:00Z,/mx/noticias/2010/01/03/los-padres-no-son-bienvenidos-en-facebook.html
MQPBMFMUNFE73DWO2NF6J7GWTA,2010-01-03T03:00:00Z,/mx/deportes/2010/01/03/tiger-woods-da-esposa-300-mdd-regalo-navidad.html
TCB36SYTUZAXDCHGB6TTAUQRFU,2010-01-03T03:00:00Z,/mx/noticias/2010/01/03/avatar-incluira-escena-de-sexo-en-dvd.html
CKV7CKNCUJERNABNQTIV6IMJMU,2010-01-03T03:00:00Z,/mx/noticias/2010/01/03/rosca-de-reyes-anti-crisis.html
3CDMM3SSDBDOLGAAPNDJUJMGVE,2010-01-03T03:00:00Z,/mx/noticias/2010/01/03/america-toma-la-cima-del-grupo-a-en-interliga-al-superar-3-1-a-santos.html
